category_name;content;title;url
avrupa;i̇ngilter dışiş baka jeremy hunt abd  donaldı trump i̇ngil hükümet büyükelçis hakk yorum saygıs yanlış  belirtti;i̇ngiltere trumpa aptal cevap;https://tr.sputniknews.com//avrupa/201907091039613302-ingiltereden-trumpa-cok-aptal-cevabi/
avrupa;i̇ngiltere kolonis ola cebelitarık özerk yönet polis suriye yönelik ambargo ihlal ederek petrol taşıdık gerekçe 4 temmuz el koyduk i̇ra tanker ge kaptan ara  4 mürettebat tutukladı;cebelitarık polis i̇ra tanker 4 mürettebat tutukladı;https://tr.sputniknews.com//avrupa/201907121039652758-cebelitarik-polisi-iran-tankerindeki-4-murettebati-tutukladi/
avrupa;paris şehir meclis çevre sorumlu  yardımcıs celia blauel şehir meclis toplantıs sonras ikl acil dur ila ettik duyur;paris ikl acil dur düğme bas;https://tr.sputniknews.com//avrupa/201907101039614059-paris-iklim-acil-durumu-icin-dugmeye-basti/
avrupa;almanya başbaka angel merkel 10 gün iç ikinci resmi  progra kontrolsüz  şekil titrer görül;sadeç 10 gün iç 2 merkel y titrer görül;https://tr.sputniknews.com//avrupa/201906271039488946-sadece-10-gun-icinde-2-kez-merkel-yine-titrerken-goruldu/
avrupa;rusya devlet  putin’ i̇talya’n başke roma’ya yaptık ziyaret ke büyük sorun ola çöp yığın orta kaldırılma sağladı dur göre temsilci meclis  ke düzenli olarak dünya lider gelme söyledi rus lider ayrıç ziyaret son eski i̇talya başbaka berlusco görüş;putin’ geliş romalı yaradı çöp yığın orta kalktı;https://tr.sputniknews.com//avrupa/201907051039568299-putinin-gelisi-romalilara-yaradi-cop-yiginlari-ortadan-kalkti/
avrupa;fransa’ 2008 yıl ber deva e kamuoy iki böle ötenaz dava oğlu vincent lambert’ yaşatılma savuna bap yaşa destek ünite kapatılmas karar ‘cinayet’ olarak niteledi;fransa ötenaz dava oğlu 11 yıl yargı savaş vere bap yaşa destek kesilmes cinayet;https://tr.sputniknews.com//yasam/201907081039598315-fransanin-otenazi-davasinda-oglu-icin-11-yildir-yargi-savasi-veren-baba-yasam-desteginin/
avrupa;yunanista er genel seç sonuç iktidar gele ye demokras partis nd lider kiriakos miçotakis yuna halkı konuş karar ke yuna halkı büy istihda güvenlik hakettik şekil ülke yeni inşa istiyor ;yunanista seç galip miçotakis zafer konuşmas yuna halkı büy güvenlik istiyor;https://tr.sputniknews.com//avrupa/201907071039593765-yunanistanda-secimin-galibi-micotakisten-zafer-konusmasi-yunan-halki-buyume-ve-guvenlik-istiyor/
avrupa;aşır sağcı i̇ngil savunma ligi edl eski  tommy robinson’ hakk hapis karar onanma ardı abd  donaldı trump ‘acil iltica’ talep ettik ön sürül;hakk ceza ona aşır sağcı i̇ngil siyasetçi trump acil iltica talep ediyor;https://tr.sputniknews.com//avrupa/201907091039605247-hakkindaki-ceza-onandi-asiri-sagci-ingiliz-siyasetci-trumptan-acil-iltica-talep-ediyor/
avrupa;almanya başbaka angel merkel aşır sağ bağlantıl  saldır kurba ola kassel valis walter lübcke öldürülme ardı diğer aşır sağcı suç tamame aydınlatılmas gerektik aksi takdir kamu kurum güvenilirlik kaybedecek söyledi;merkel kamu kurum güvenilirlik uyarıs;https://tr.sputniknews.com//avrupa/201906221039434035-merkelden-kamu-kurumlarina-guvenilirlik-uyarisi/
avrupa;euro grup  mario centeno hırvatista euro par im geçiş ilk aşamas ola avrup döviz kur mekanizma katıl başvurus yaptık açıkladı;hırvatista euro geçiş ad;https://tr.sputniknews.com//avrupa/201907081039602377-hirvatistandan-euroya-gecis-adimi/
avrupa;avrup komisyon ye  ursul von der leye londra’n ihtiyaç duymas hal brexit’  ertelenebilecek söyledi;brexit üçüncü ertelenebilir;https://tr.sputniknews.com//avrupa/201907111039631648-brexit-ucuncu-defa-ertelenebilir/
avrupa;pazar g yapıla seç ardı kurula kiriakos miçotakis başbakanlık yunanis hükümet venezüella ulusal meclis  juan guaido ülke geçiç devlet  olarak tanıdı;yunanis guaido venezüella geçiç devlet  olarak tanıdı;https://tr.sputniknews.com//avrupa/201907121039646826-yunanistan-guaidoyu-venezuellanin-gecici-devlet-baskani-olarak-tanidi/
avrupa;bm alma sivil topl kuruluş sea watcha ait ge taraf akde kurtarıla 43 düzensiz göçme kara çıkarılmas çağrıs yap;bm i̇talya düzensiz göçmen kabul etmek zor;https://tr.sputniknews.com//avrupa/201906211039429274-bm-italya-duzensiz-gocmenleri-kabul-etmek-zorunda/
avrupa;i̇ra dışiş baka muhammedi cevadı zarif i̇ngilter dışiş baka jeremy hunt telefo görüş;i̇ngil mevkidaş telefo görüşe zarif şart olur ol i̇ra petrol ihraç deva edecek;https://tr.sputniknews.com//ortadogu/201907131039658169-ingiliz-mevkidasiyla-telefonda-gorusen-zarif-sartlar-ne-olursa-olsun-iran-petrol-ihracina-devam/
avrupa;almanya hamburgu ke yakın schleswigi kasabas  cami kuran-ı ker yırtarak tuvale a saldırgan musluk çıkarıp sabunluk kırarak cami zarar ver;almanya cami saldırıs kuran-ı ker yırtılarak tuvale atıl;https://tr.sputniknews.com//avrupa/201907051039576288-almanyada-cami-saldirisi-kuran-i-kerim-yirtilarak-tuvalete-atildi/
avrupa;i̇spanya diktatör francisco franco dönem ‘çalına bebeklerden’  mahke taraf resme tanına ilk kiş ola ines madrigal 32 yıl yürüttük mücadele son biyolojik aile bul madrigal ş  nere geldik biliyor gerçek anne 73 yaş 2013 yıl öl ;i̇spanya ‘çal bebekler’ vaka ilk resmi mağdur 32 yıl sonra biyolojik aile bul;https://tr.sputniknews.com//yasam/201907111039639079-ispanyada-calinti-bebekler-vakasinin-ilk-resmi-magduru-32-yil-sonra-biyolojik-ailesini-buldu/
avrupa;alma teleko şirket deutsche teleko başkent berl bonn’ 5g teknoloji kullan aldık bildir;almanya 5g teknolojis kullan al;https://tr.sputniknews.com//avrupa/201907051039573184-almanyada5g-teknolojisi-kullanima-alindi/
avrupa;avrup i̇nsa hak mahkemes ai̇h eski hdp eş genel  selahat demirtaş ifa özgürlük ihlal edildik hükmet ankar demirtaş 2 bin euro manev tazminat bin euro mahke masraf ödeyecek;ai̇h demirtaş karar i̇fa özgürlük ihlal edil;https://tr.sputniknews.com//avrupa/201907091039606199-aihmden-demirtas-karari-ifade-ozgurlugu-ihlal-edildi/
avrupa;i̇ngil politikacı demokrat kadı kongre üye “geldik yer ger dönün” söz hedef ala abd  donaldı trump’a tepki göster muhafazakâr parti temsilci ‘ırkçı’ demek kaçınır i̇şçi partis lider corbyn trump’ı suçlamak kalmadı i̇ngiltere’n olas ye lider ‘korkaklıkla’ itha et;trump ırkçı çıkış i̇ngil siyaset karıştır muhafazakar gerçek söyleme cesaret yok;https://tr.sputniknews.com//avrupa/201907161039679327-trumpin-irkci-cikisi-ingiliz-siyasetini-karistirdi-muhafazakarlarin-gercegi-soylemeye-cesareti-yok/
avrupa;i̇spanya kuzey pamplo kenti ünlü san ferm festival insa boğa lik sokak koştuk büyük etkinlik 8 günlük bilanços 35 yaral olarak açıkla;boğa koş 8 günlük bilanços 35 yaral;https://tr.sputniknews.com//avrupa/201907151039663139-bogalarla-kosunun-8-gunluk-bilancosu-35-yarali/
avrupa;avrup lik ab ülke yapıla araştırma gı firma aynı paket ürün yüz 9u farklı içerik barındırdık orta ko;ab araştırma gör paket ür yüz 9u içerik farklı;https://tr.sputniknews.com//avrupa/201906241039463062-ab-arastirmasina-gore-paketteki-urunlerin-yuzde-9unun-icerigi-farkli/
avrupa;danimarka’ aşır sağ siyasetçi rasmus palu göçme yaşadık mahalle yaptık ziyaret tepki karşılaş polis ola müdahal etmek durum kal palu “ülke tarih ilk polis  siyasetçi korumak silah çekme zorlandı” ;danimarka tarih ilk aşır sağcı siyasetçi göçme mahalle git polis on korumak silah çek;https://tr.sputniknews.com//avrupa/201907191039709654-danimarka-tarihinde-ilk-asiri-sagci-siyasetci-gocmen-mahallesine-gitti-polis-onu-korumak-icin-silah/
avrupa;alma die welt gazetes rusya’n ‘yasaklı’ füze silahlandık avrupa’ savaş hazırlık yapıyor göründük şekil nato’yu hareke geçirmek zor bıraktık i sür;alma medyas rusya ‘beklenmeye  darbe’ indirebilir;https://tr.sputniknews.com//avrupa/201907161039684262-alman-medyasi-rusya-beklenmeyen-bir-darbe-indirebilir/
avrupa;leş millet bm göçme in hak konus özel raportör felip gonzalez morales macar hükümet göç konus tutum yönelik hükümet göç konu yönetme ilişk güvenlik odaklı söylem yeni göz geçirmes in hak temelli  yaklaş yönelmes çağrı bulunuyor ;bm’den macarista göçme tepkis;https://tr.sputniknews.com//avrupa/201907181039694813-bmden-macaristana-gocmen-tepkisi/
avrupa;eski ermenista cumhur robert koçaryan’ erme ayrılıkçı denetim dağlık karabak lider kefalet serbest bırakılmas karar boza ermenista temyiz mahkemes erme siyasetçi yeni tutuklanma hükmet;eski ermenista cumhur koçarya serbest kalma öngöre karar bozul;https://tr.sputniknews.com//avrupa/201906261039477959-eski-ermenistan-cumhurbaskani-kocaryanin-serbest-kalmasini-ongoren-karar-bozuldu/
avrupa;avrup lik i̇ngilter almanya fransa ortak açıklama nükleer anlaşma konus taahhüdü i̇ra anlaşma tam olarak uyma bağlı  konu tutarlı açık ol ifade yer al;abde i̇ra nükleer anlaşma uyarıs;https://tr.sputniknews.com//avrupa/201907031039542935-abden-irana-nukleer-anlasma-uyarisi/
avrupa;mülteç almanya’ya uyum ya  söyleye sieme ceo’su joe kaeser göçme karşıt aşır sağcı öl tehdit aldık öğrenil;sieme ceo aşır sağcı öl tehdidi;https://tr.sputniknews.com//avrupa/201907131039653595-siemensin-ceosuna-asiri-sagcilardan-olum-tehdidi/
avrupa;romanya kar kuvvet abd kar kuvvet romanya düzenledik ortak tatbikat sıra enteresa  kaz yaşa;abd ordus romanya  buğday tarla istila et;https://tr.sputniknews.com//avrupa/201906221039430097-abd-ordusu-romanyada-bir-bugday-tarlasini-istila-etti/
avrupa;rus heyet gürcistan’a gelmes parlamentolararas ortodoks meclis genel kurul toplantı parlamento yapılma iz verme yönelik protesto ardı ülke iktidar gürcü rüyas partis parlamento  i̇rakli kobahidze’n görev istifa ettik açıkladı;gürcista parlamento  istifa et;https://tr.sputniknews.com//politika/201906211039426542-gurcistan-parlamento-baskani-istifa-etti/
avrupa;fransa’ sar yelek eylem 34’üncü hafta deva eder sosyal medya yer ala görüntü protestoç avrup lik ab bayrak yaktık görül;sar yelek eylem deva ediyor ab bayrak yakıl;https://tr.sputniknews.com//avrupa/201907071039585062-sari-yeleklerin-eylemleri-devam-ediyor-ab-bayragi-yakildi/
avrupa;hollanda  mahke volkskrant gazete muha huidi modderkolk yazdık dijital casusluk ilgil kitap devlet sır bulunduk paragraf değiştirilme hükmet;hollanda mahke muha yazdık kitap devlet sır çıkarılma hükmet;https://tr.sputniknews.com//avrupa/201907121039653140-hollandada-mahkeme-muhabirin-yazdigi-kitaptan-devlet-sirlarinin-cikarilmasina-hukmetti/
avrupa;ab dış i̇lişki güvenlik politika yük temsilcis mogher i̇ra nükleer anlaşma yeni tam olarak uygulamas çalışacak söyledi;abde i̇ra nükleer anlaşmas açıklamas;https://tr.sputniknews.com//avrupa/201907151039671920-abden-iran-nukleer-anlasmasi-aciklamasi/
avrupa;i̇sviçre hav kuvvet akrobasi ekip patrouil suis  anma etkinlik yapma beklene gösteri yanlışlık müzik festival düzenlene   kasaba üzer yap;i̇sviçre savaş uçak yanlış kasaba üzer göster yap;https://tr.sputniknews.com//yasam/201907091039604968-isvicrede-savas-ucaklari-yanlis-kasabanin-uzerinde-gosteri-yapti/
avrupa;yunanista dün yapıla er genel seçim oy 39 85 alarak seç kazana ye demokras yd parti lider kiriakos miçotakis başbakanlık görev ye et;yunanista ye başbaka miçotakis ye et;https://tr.sputniknews.com//avrupa/201907081039598059-yunanistanin-yeni-basbakani-micotakis-yemin-etti/
avrupa;"i̇yonya denizi’n cennet  yuna adas ola küçük çuh adası’n yetkili aile ada kalıç olarak yerleşme davet ediyor yetkililer; bölge ye yerleşecek olan ev ar ilk üç yıl mahsus olmak üzer aylık cüzi  miktar öde vaat ediyor";yunanis küçük çuh adası’na yerleşecek gönüllü aylık 500 euro vaat ediyor;https://tr.sputniknews.com//avrupa/201907021039539770-yunanistan-kucuk-cuha-adasina-yerlesecek-gonullulere-aylik-500-euro-vaat-ediyor/
avrupa;almanya münih kent ik i̇serlohn kent  cami bomba ihbar neden ara yapıl;almanya 3 cami bomba ihbar;https://tr.sputniknews.com//avrupa/201907111039642564-almanyada-3-camiye-bomba-ihbari/
avrupa;ab ülke bm daim temsilci i̇ra nükleer anlaşma kapsam taahhüt tam olarak yer getirme gerginlik artırıç adım kaçınma çağırıyor açıklama bul;ab ülke i̇ra çağrı gerginlik arttırıç adım kaç;https://tr.sputniknews.com//avrupa/201906261039485732-ab-ulkelerinden-irana-cagri-gerginligi-arttirici-adimlardan-kacinin/
avrupa;hollanda utrecht kent 18 mart düzenlene tramvay saldırı zanlıs gökme tanış 90 günlük ek gözal süre ardı bugu ilk mahkeme çık i̇fa verme redde tanış kimse inanç dalga geçme iz verme ;utrecht tramvay saldırı zanlıs gökme tanış ilk mahkeme çık ifa verme reddet;https://tr.sputniknews.com//avrupa/201907011039528102-utrechtteki-tramvay-saldirisinin-zanlisi-gokmen-tanis-ilk-kez-mahkemeye-cikti-ifade-vermeyi/
avrupa;ukrayna devlet  yardımcıs sergey şerif devlet  vladimir zelenskiy’n ekip rusya devlet  vladimir put görüşmek istedik belirtil;zelenskiy’n yardımcıs put görüşmek istiyor;https://tr.sputniknews.com//avrupa/201907181039700072-zelenskiynin-yardimcisi-putin-ile-gorusmek-istiyoruz/
avrupa;avrup liği’n ab kıbrıs kı sahanlık faaliyet dola türkiye’ye yönelik yaptırım onayladık bildiril;ab kıbrıs faaliyet dola türkiye’ye yönelik yaptırım onayladı;https://tr.sputniknews.com//avrupa/201907151039671519-ab-kibristaki-faaliyetlerinden-dolayi-turkiyeye-yonelik-yaptirimlari-onayladi/
avrupa;fransa’ 2008 yıl ber deva e ötenaz dava temyiz mahkeme pasif ötanazi yeşil ışık yakma ardı doktor  vincent lambert’ yaşa destek ünite kapatma hazırlanıyor;fransa tartışmal ötenaz davas doktor  yaşa destek ünite kapatma hazırlanıyor;https://tr.sputniknews.com//avrupa/201907021039535998-fransadaki-tartismali-otenazi-davasi-doktorlar-bir-kez-daha-yasam-destek-unitesini-kapatmaya/
avrupa;polonya’n güney bytom şehr  bina gaz  patla sonuç 3 kiş öl 1’i ağır 4 kiş yarala;polonya  bina gaz patlamas 3 öl 4 yaral;https://tr.sputniknews.com//avrupa/201907071039581384--polonyada-bir-binada-gaz-patlamasi-3-olu-4-yarali/
avrupa;abn dok akde sondaj çalışma neden türkiye uyguladık yaptırım sputnik değerlendire rus uzman atıla ad ankara keşif çalışma vazgeçirmeyecek vurguladı;rus uzma ab yaptırım yor türki kimse baskı boy eğmez;https://tr.sputniknews.com//analiz/201907161039678545-rus-uzmandan-ab-yaptirimlari-yorumu-turkiye-kimsenin-baskisina-boyun-egmez-/
avrupa;almanya yük okul asker araştırma yapma ilke rağme pentago araştırma yürütmek milyon do kabul ettik orta çık k zama eyalet şiddet karşıt yasa çiğneye çalışma kapsam patlayıcı denizal var;almanya barış yeminli üniversite asker proje geliştirmek pentago son 10 yıl milyon do al;https://tr.sputniknews.com//avrupa/201906241039457117-almanyada-barisa-yeminli-universiteler-askeri-proje-gelistirmek-icin-pentagondan-son-10-yilda/
avrupa;fransa güney grenop kent belediye havuz tesettür mayo gire müslüma kadın par cezas verilme ardı ik havuz kompleksi kapatıl;fransa burk tartışma ardı belediye ik havuz kapatıl;https://tr.sputniknews.com//avrupa/201906271039490873-fransada-tesettur-mayo-tartismalarinin-ardindan-belediyenin-iki-havuzu-kapatildi/
avrupa;avrup i̇ltica destek ajansı avrup lik iltica başvura 2018de  öncek yıl gör yüz 10 azaldık açıkladı;abye iltica başvuru yüz 10 azal;https://tr.sputniknews.com//avrupa/201906241039456454-abye-iltica-basvurulari-yuzde-10-azaldi/
avrupa;i̇ngiltere yapılacak formul 1 yarış ülke gi ferrar araç tir 2 göçme çık;formul 1 yarış i̇ngiltere götürüle ferrar araç 2 göçme çık;https://tr.sputniknews.com//avrupa/201907121039646458-formula-1-yarisi-icin-ingiltereye-goturulen-ferrari-aracindan-2-kacak-gocmen-cikti/
avrupa;almanya’ ye vatandaşlık yas tasarıs federal meclis bundestagı yapıla oylama kabul edil;almanya ye vatandaşlık yas tasarıs kabul edil;https://tr.sputniknews.com//avrupa/201906281039499062-almanyada-yeni-vatandaslik-yasa-tasarisi-kabul-edildi/
avrupa;yunanis ülke büyük işlek havalima ola at elefterios venizelos uluslararas havalimanı’n yüz 30’ özelleştiriyor;yunanis işlek havaliman özelleştiriyor;https://tr.sputniknews.com//ekonomi/201906281039506215-yunanistan-en-islek-havalimanini-ozellestiriyor/
avrupa;almanya köln kent buluna diyanet i̇ş türk i̇sla lik di̇ti̇p genel merkez yapıla bomba ihbar asılsız çık di̇ti̇p genel  kaz türkme koku duyarlı köpek yapıla ara sonuç herhangi  şey bulunamadık ifa edil ;almanya di̇ti̇p merkez bomba ihbar asılsız çık;https://tr.sputniknews.com//avrupa/201907091039606806-almanyadaki-ditib-merkezi-bomba-ihbari-nedeniyle-bosaltildi/
avrupa;ülke göçmen karşı kundakla şiddet saldırı buluna krypteia isimli grup lider gözalt alındık bildiril;yunanista ırkçı  grup lider yakala;https://tr.sputniknews.com//avrupa/201907051039565612-yunanistanda-irkci-bir-grubun-lideri-yakalandi/
avrupa;katalonya özerk hükümet  quim torra i̇spanya başbaka sosyalist i̇şçi partis lider pedro sanchez açık mektup göndererek hüküme güveno alma destek vermek bağımsızlık referandum şart ko;katalan i̇spanya hükümet kurulmas referandı şar;https://tr.sputniknews.com//avrupa/201907181039694727-katalanlardan-ispanyada-hukumet-kurulmasi-icin-referandum-sarti/
avrupa;avrup parlamentos avrup lik komisyo nlık almanya savunma baka ursul von der leye atanma onayladı;ab komisyo nlık ursul von der leye seçil;https://tr.sputniknews.com//avrupa/201907161039684132-ab-komisyonu-baskanligina-ursula-von-der-leyen-secildi/
avrupa;i̇ngilter dışiş baka jeremy hunt i̇ngil hükümet dok avrupa rus propaganda mücadel 18 milyo sterl kaynak aktaracak açıkladı;i̇ngilter rus propaganda mücadele 18 milyo sterl ayıracak;https://tr.sputniknews.com//avrupa/201907091039611643-ingiltere-rus-propagandasiyla-mucadeleye-18-milyon-sterlin-ayiracak/
avrupa;katolik ruhani lider pap francis insa yar koridor göçmen korumas çağrı bul;papa göçmen kor çağrıs;https://tr.sputniknews.com//avrupa/201907091039603250-papadan-gocmenleri-koruma-cagrisi/
avrupa;brexit süreç yaşana kriz sonra görev istifa e i̇ngilter başbaka theresa may dün katıldık  etkinlik dans eder görüntüle may ö katıldık etkinlik ilginç figür içere dans konuşulmuş;başbakanlık son gün yaşaya may dansı festival damga vur;https://tr.sputniknews.com//avrupa/201907151039666892-istifa-eden-ingiltere-basbakani-may-festivalde-dans-etti-/
avrupa;‘istakoz skandalı’ olarak anıla aşır lüks davet verme günde gele fra çevre baka françois rugy görev istifa ettik duyur ancak baka medya taraf linç edildik ön sür;istakoz skandal fransız baka yedi devle ödetile lüks davet istifa getir;https://tr.sputniknews.com//avrupa/201907161039681972-istakoz-skandali-fransiz-bakani-yedi-devlete-odetilen-luks-davetler-istifa-getirdi/
avrupa;fransa güney grenop kent tesettür mayo yasak protesto etmek belediye havuz tesettür mayo gire müslüma kadın par cezas veril;fransa tesettür mayo giye kadın par cezas;https://tr.sputniknews.com//avrupa/201906241039465431-fransada-tesettur-mayo-giyen-kadinlara-para-cezasi/
avrupa;i̇ra dışiş baka yardımcıs abbas arakçi abdn kendi uyguladık yaptır aşılma yardımcı olmas düşünce oluşturula instex ad verile özel ticar mekanizma ilişk biz istek instex i̇ra faydal olmas avrupalı i̇ra petrol sat almal mekanizma kredi sağlamal ;avusturya i̇ra nükleer anlaşmas görüşmes avrupalı i̇ra petrol sat almal;https://tr.sputniknews.com//avrupa/201906281039509946-avusturyada-iran-nukleer-anlasmasi-gorusmesi-avrupalilar-irandan-petrol-satin-almali/
avrupa;alma hükümet sözcüs i̇stanbul’ seç sonuç kabul edilme memnuniyet karşıladık açıkladı hristiya demokrat politikaç hardt sonuç seçme verile  mesaj olarak değerlendir;alma hükümet i̇stanbul sonuç kabul edilme memnuniyet karşılıyor;https://tr.sputniknews.com//avrupa/201906241039461893-alman-hukumeti-istanbulda-sonucun-kabul-edilmesini-memnuniyetle-karsiliyoruz/
avrupa;alma iç istihbarat krv eyalet teşkilat açıkladık 2018 yıl rapor müslüma kardeş baş olmak üzer legal i̇slamcı yapı dikkat çekil rapor gör eyalet sek cami gözle alt;alma istihbarat müslüma kardeş uyarıs;https://tr.sputniknews.com//avrupa/201907041039554979-alman-istihbaratindan-musluman-kardesler-uyarisi/
avrupa; ay  süreç 3 resmi tören titre nöbet geçire angel merkel alman endişelendir alman merkel’ sağlık yok program sorguladı;merkel titre nöbet alman endişelendir;https://tr.sputniknews.com//avrupa/201907121039650583-merkelin-titreme-nobetleri-almanlari-endiselendirdi/
avrupa;i̇talya aşır sağ görüşlü lig parti lider başbaka yardımcıs i̇çiş baka matteo salvini iç mermi ola zarf postalandık bildiril;i̇talya aşır sağcı lider salvini mermil zarf gönderil;https://tr.sputniknews.com//avrupa/201907111039635512-italyan-asiri-sagci-lider-salviniye-mermili-zarf-gonderildi/
avrupa;fransa sar yelek göster 35 hafta cumhur emmanuel macro yönetim politika protesto etmek yeni sokak çık;fransa sar yelek göster 35 hafta sokak;https://tr.sputniknews.com//avrupa/201907141039658362-fransada-sari-yelekler-gosterilerin-35-haftasinda-sokaklarda/
avrupa;i̇ngilter başbaka koltuk oturma yak ism dışiş baka komşu fransız b k söz ettik ye orta çık zira bbc boris johnson fransız küfrettik hükümet baskıs karşı sansürlemiş;bbcnin sansürledik belgesel müstakbel i̇ngilter başbaka boris johnso fransız b klar söz ediyor;https://tr.sputniknews.com//avrupa/201906281039509364-bbcnin-sansurledigi-belgesel-mustakbel-ingiltere-basbakani-boris-johnson-fransizlardan-boktan-diye/
avrupa;ab’de 60 yaş  ada piyasa sürüle sigar paket yer ala uyarı ke ampute edile bacak fotoğraf gör şaşk dö bö  şe onay vermedik söyleye ada konu avrup komisyonu’na taşıdı;sigar paket uyarı ampute bacak fotoğraf kullanıldık gör;https://tr.sputniknews.com//yasam/201907181039700468-sigara-paketindeki-uyarida-ampute-bacaginin-fotografinin-kullanildigini-gordu/
avrupa;fransa’n başke paris’  apartma çıka yangı ilk belirleme gör üç kiş hayat kaybet 27 kiş yarala;fransa başke paris çıka yangı 3 kiş yaşam yitir;https://tr.sputniknews.com//avrupa/201906221039431967-fransanin-baskenti-pariste-cikan-yanginda-3-kisi-yasamini-yitirdi/
avrupa;alma welt gazetes malta’n ala kurdi kurtarma gemis sığınmaç kara inme iz verdik belirtti;alma medya mal ala kurdi’ sığınmaç kara inme iz ver;https://tr.sputniknews.com//avrupa/201907071039593418-alman-medya-malta-alan-kurdideki-siginmacilarin-karaya-inmesine-izin-verdi/
avrupa;holla yük mahkemes 1995te srebrenitsa sırp güç taraf katledile yaklaşık 8 bin kişi 350si ölüm ülke kısme sorumluluk  yönelik karar onadı ancak sorumluluk pay yüz 30dan 10a çek tepki çeke karar gör holla kendi sığına boşnak tahli etmes bil yaşa şans düşük;holla srebrenit katliam kısme suçlu boşnak yaşa şansı düşük denil sorumluluk pa düşürül;https://tr.sputniknews.com//avrupa/201907191039708969-hollanda-srebrenitsa-katliaminda-kismen-suclu-bosnaklarin-yasama-sansi-dusuktu-denildi-sorumluluk/
avrupa;i̇talya koalisyo hükümet göçme geliş engelleyiç karar rağme sabah farklı grup hal 200 göçme ülke giriş yaptık bildiril;i̇talya göçme ak sürüyor sabah 200 göçme ülke giriş yap;https://tr.sputniknews.com//avrupa/201906211039428682-italyaya-gocmen-akini-suruyor-bu-sabah-200-gocmen-daha-ulkeye-giris-yapti/
avrupa;holla hükümet türkiye dair yazlık diğer taşınmaz buluna kiş hollanda sosyal yar alma engellemek amaç yas değişiklik gidiyor;holla türkiye malvarlık ola göçme sosyal yar alma engelleme planlıyor;https://tr.sputniknews.com//avrupa/201906221039434047-hollanda-turkiyede-malvarligi-olan-gocmenlerin-sosyal-yardim-almasini-engellemeyi-planliyor/
avrupa;avrup komisyo kıbrıs açık doğalgaz ara sondajla faaliyet deva etmes hal türkiye’ye yapıla ekonomik yardım kesme tartışıyor;avrup komisyon türkiye yaptır tartışmas;https://tr.sputniknews.com//avrupa/201907121039643561-avrupa-komisyonunda-turkiyeye-yaptirim-tartismasi/
avrupa;i̇ngiltere muhafazakar parti liderlik yarış ön götüre boris johnson partner lik yaşadık ev bağrışma duyulmas üzer polis çağrıldık orta çık;muhafazakar parti yarış favori soğuk duş bağrışma üzer komşu boris johnson ev polis çağır;https://tr.sputniknews.com//avrupa/201906221039433439-muhafazakar-parti-yarisinin-favorisine-soguk-dus-bagrismalar-uzerine-boris-johnsonin-evine-polis/
avrupa;polonya kayıt yapa googleın street view araç  tavşa çarptık hayva metre yukar fırlattık kullanıcı taraf fark edil;kullanıcı fark et google street view araç kayıt sıra çarptık tavşa metre hava fırlat;https://tr.sputniknews.com//yasam/201907111039638243-kullanicilar-fark-etti-google-street-view-araci-kayit-sirasinda-carptigi-tavsani-metrelerce-havaya/
avrupa;ab türkiye dok akde doğalgaz petrol ara faaliyet neden kınayarak söz konus faaliyet devam ab-türki ilişki açı ‘çok ciddi’ sonuç doğurabilecek belirtti;ab’de türkiye’ye dok akde faaliyet neden kına;https://tr.sputniknews.com//avrupa/201906211039423762-abden-turkiyeye-dogu-akdenizdeki-faaliyetleri-nedeniyle-kinama/
avrupa;arkeolog i̇spanya’ vizigot krallığı’na ait  antik kent ö keşfedilmemiş  saray bölüm ya sır avrupa’n eski cami  düşünüle kalın tespit et;müslüma atlantis i̇spanya avrupa eski camis toprak alt gömül olabilir;https://tr.sputniknews.com//yasam/201906241039453941-muslumanlarin-atlantisi-ispanyada-mi-avrupanin-en-eski-camisi-toprak-altinda-gomulu-olabilir/
avrupa;i̇ngiltere skandal sicil kalabalık siyasetçis ike brexit süreç saye müstakbel başbakan dönüşe boris johnso kendi yıldız savaş jedi şövalye özdeşleştirdik söyledi dünyaç meşhur film seri barış düze korumak görevli jedilar ış kılıç kullanma us  kadar bilge;boris johnso iş kılıç ustalık kullana  jedi gip;https://tr.sputniknews.com//avrupa/201907031039549188-boris-johnson-isin-kilicini-ustalikla-kullanan-bir-jedi-sovalyesi-gibiyim/
avrupa;irak cumhur berhe salih i̇ngiltere’ temas kapsam i̇ngilter kraliçes 2 elizabeth  ara gelerek 2003’ten buya kraliçe görüşe ilk irak cumhur ol;kraliç elizabeth 2003ten ya ilk irak cumhurn kabul et;https://tr.sputniknews.com//avrupa/201906271039497047-kralice-elizabeth-2003ten-buyana-ilk-kez-irak-cumhurbaskanini-kabul-etti/
avrupa;almanya başbaka merkel fin mevkidaş yan ya titreme başladık görün sağlık ilişk endişe artır;merkel 3 titre nöbet geçir;https://tr.sputniknews.com//avrupa/201907101039624633-merkel-3-kez-titreme-nobeti-gecirdi/
avrupa; konferans geldik yunanistan’ girit adası’n öl buluna abdli bil insa suzanne eato cinayet konu ada yaşaya  suç itiraf ettik belirtil polis kadı vücudu cinsel saldırı dair iz bulunduk söyledi;girit’i sar cinayet  ada suç itiraf et cinsel saldır iz rastla;https://tr.sputniknews.com//avrupa/201907161039682560-giriti-sarsan-cinayet-bir-adam-sucunu-itiraf-etti-cinsel-saldiri-izine-rastlandi/
