category_name;content;title;url
yasam;vedat milor bugünkü köş yazı i̇stanbul’ açıla kruvasan ön çıka bir meka yaz yazı twitter hesap paylaşma ardı alt yapıla ‘kur hasan’ yorum değine milor “arkadaş tama trolleyerek görev yapıyor fark kruvasa kur hasa diyeme be anlay lütfen” dedi;vedat milor kruvasa kur hasa diyeme be anlay lütfe;https://tr.sputniknews.com//yasam/201906221039434023-vedat-milor-kruvasana-kuru-hasan-diyemem-beni-de-anlayin-lutfen/
avrupa;i̇ra nükleer anlaşmas avrupal taraf tahra ticaret kolaylaştırmak avrupal şirket abd yaptırım korumak geliştirdik öde mekanizma instex uygulama koyulmas avrupa çağrı buluna rusya dışiş baka yardımcıs ryabkov instex kullanılmaaz moskova tahra yar edecek söyledi;ryabkov instex uygulanmaz i̇ra çıkar gözetecek;https://tr.sputniknews.com//rusya/201906211039428025-ryabkov-insteX-uygulanmazsa-iranin-cikarlarini-gozetecegiz/
politika;hdp eş genel başka sezai temelli bura 23 hazira gider net söyledik bir demokras referandı demokra ön dura akp-mhp blok karşı stratejik oy kullanacak güç gösterecek açıklama yap;temelli demokra ön dura akp-mhp blok karşı stratejik oy kullanacak;https://tr.sputniknews.com//turkiye/201906211039428079-temelli-demokrasinin-onunde-duran-akp-mhp-blokuna-karsi-stratejik-oyumuzu-kullanacagiz/
turkiye;şarkıç yusuf güney dün yenilene i̇stanbul büyükşehir beledi i̇bb başkanlık seçim ilişk olarak ba ister yalak dey ister yandaş duruş çizgi hiçbir zama bozmayacak dedi;yusuf güney ba ister yalak dey ister yandaş duruş çizgi hiçbir zama bozmayacak;https://tr.sputniknews.com//turkiye/201906241039448053-yusuf-guney-bana-ister-yalaka-deyin-ister-yandas-durusumu-cizgimi-hicbir-zaman-bozmayacagim/
turkiye;şarkıç tuğba ekinci dün yinelene ekre i̇mamoğlu galibiyet sonlana i̇stanbul büyükşehir beledi i̇bb başkanlık seçim ilgil olarak kaybeder i̇stanbul’u koç yürekli cumhurbaşka erdoğa üzülme sen desta yaz dedi;erdoğa kalp ferah tut seslene tuğba ekinci allah hayra getir ben beğenmiyor gidişat;https://tr.sputniknews.com//turkiye/201906241039447975-erdogana-kalbini-ferah-tut-diye-seslenen-tugba-ekinci-allah-hayra-getirsin-ben-hic-begenmiyorum-bu/
turkiye;yük seç kurul ysk karar doğrultu yenilene i̇stanbul büyükşehir beledi başkanlık seçim res olmaya sonuç gör chpnin i̇stanbul büyükşehir beledi başka ada ekre i̇mamoğlu 4 milyo 741 bin 868 ak parti i̇stanbul büyükşehir beledi başka ada binal yıldır 3 milyo 935 bin 453 oy al;i̇stanbul i̇l seç kurul resmi olmaya sonuç açıkladı;https://tr.sputniknews.com//turkiye/201906241039447875-istanbul-il-secim-kurulu-resmi-olmayan-sonuclari-acikladi/
turkiye;kocael kartep ilçe buluna ger dönüş tesi tehlikel madde depo yangı çık can kaybı yaralana olmadık yangı itfaiye yaklaşık 3 saatlik çalışmas kontrol alt al;tehlikel madde depos ya itfai 3 saatte kontrol alt al;https://tr.sputniknews.com//turkiye/201906241039447857-tehlikeli-madde-deposu-yandi-itfaiye-3-saatte-kontrol-altina-aldi/
turkiye;cumhuriyet halk partis ankar milletvekil ali haydar hakverdi sosyal medya hesap paylaştık video uçak kapta gecikme özür diledik yolcu güzel olacak diyor;uçak kaptan gecikme anonsu güzel olacak;https://tr.sputniknews.com//turkiye/201906241039446731-ucak-kaptanindan-gecikme-anonsu-her-sey-cok-guzel-olacak/
turkiye;bahçelievler’ ak partil sa müşahit saldırıp hakaret ettik ön sürüle kiş gözalt al;ak partil sa müşahit hakaret ettik iddia edile kiş gözalt al;https://tr.sputniknews.com//turkiye/201906241039446697-ak-partili-sandik-musahitlerine-hakaret-ettigi-iddia-edilen-kisi-gozaltina-alindi/
turkiye;saadet parti i̇stanbul büyükşehir beledi başka ada necdet gökçınar seç kazana ekre i̇mamoğlu’nu tebrik ederek kendi başarı diledi;saadet partis ada gökçınar i̇mamoğl tebrik;https://tr.sputniknews.com//turkiye/201906241039446617-saadet-partisi-adayi-gokcinardan-imamogluna-tebrik-/
turkiye;"chpli ekre i̇mamoğlu seç kazanma ardı sosyal medya üzer açıkla yapa chpli haluk koç ak partil ali i̇hsa yavuz seslenerek say ali i̇hsa yavuz; hani hiçbir olmadı; bir şey ol hisset diye arkadaş; bir hissedebiliyor mu ifade kulla";chp’li koç’ 23 hazira açıklamas millet demokrasi sahip çık;https://tr.sputniknews.com//turkiye/201906241039446597-chpli-koctan-23-haziran-aciklamasi-milletimiz-demokrasiye-sahip-cikti/
turkiye;yenilene i̇stanbul seçim ekre i̇mamoğlu’n kazanmas üzer sanatçı seç sonuç ilişk görüş twitter üzer paylaş;sanatçı i̇mamoğlu’na tebrik mesaj güzel ol;https://tr.sputniknews.com//turkiye/201906241039446205-sanatcilardan-imamogluna-tebrik-mesajlari-her-sey-cok-guzel-oldu/
ekonomi;kredi derecelendirme kuruluş moodys 11 türk şirket kredi not bir kade indirdik duyur;moodys thynin ara bulunduk 11 türk şirket kredi not düşür;https://tr.sputniknews.com//ekonomi/201906201039414745-moodys-thynin-de-aralarinda-bulundugu-11-turk-sirketin-kredi-notunu-dusurdu/
yasam;yozgat’ bir mahalle buluna boş bir arsa futbol oynamak isteye çocuk ke imkan ev getirdik eski hal kilim yer sererek hal sah yap mahalle çocuk hal sah görün verdik boş arsa futbol oynama keyf yaşıyor;yozgat’ çocuk eski hal kil hal sah yap;https://tr.sputniknews.com//yasam/201906221039433424-yozgatta-cocuklar-eski-hali-ve-kilimlerle-hali-saha-yapti/
ekonomi;yerli firma devlet verdik teşvik kapsam fabrik inşaat başlatıp türkiye’ üretim yapmak üzer yabancı firma ithalat başladık biyobenzer ilaç piyasa girme yabancı ilaç firma ihale aşır fiyat kır yerli firma katılamadık ihale yeni fiyat artır;yerli firma piyasa gir yabancı fiyat 3’te 1’e indir;https://tr.sputniknews.com//ekonomi/201906201039414384-yerli-firmalar-piyasaya-girdi-yabanci-fiyati-3te-1e-indirdi/
turkiye;resmi olmaya sonuç gör yeni i̇stanbul büyükşehir beledi başka seçile chpli ekre i̇mamoğlu i̇stanbul seferberlik başlatacak söyledi yık büt önyargı herkes kucaklama gel diye i̇mamoğlu seç kazandık kendi tebrik e cumhurbaşka recep tayyip erdoğa teşekkür et;i̇mamoğlu yık büt önyargı herkes kucaklama gel;https://tr.sputniknews.com//turkiye/201906231039443868-imamoglu-yikin-butun-onyargilari-herkesi-kucaklamaya-geldik/
ekonomi;abd merkez bankas fed piyasa merak bekledik faiz karar duyur fed faiz yüz 2 25 2 50 ara sabit bırak fed 2019 faiz indir sinyal ver 17 fed üye 8i 2019 düşük faiz öngörü bul;fed faiz karar açıkladı;https://tr.sputniknews.com//ekonomi/201906191039412475-fed-faiz-kararini-acikladi/
yasam;patis yaralana sokak köpek gittik eczane yar istedi köpek an güvenlik kamera yansıdı yaral köpek tedav e eczaç banu cengiz yürek in sevgis hayva sevgis doğa sevgis olan kapı gele canlı müdahal eder dedi;yaralana sokak köpek eczane girip pati uzat;https://tr.sputniknews.com//yasam/201906221039433048-yaralanan-sokak-kopegi-eczaneye-girip-patisini-uzatti/
turkiye;23 hazira i̇bb seçim rakip binal yıldır yüz 9luk bir üstünlük yüz 54 03 bir ora kazana ekre i̇mamoğlu i̇stanbul 35 yıl kırılamaya bedret dala rekor kır;i̇mamoğlu 35 yıllık rekor kır;https://tr.sputniknews.com//turkiye/201906231039443618-imamoglu-35-yillik-rekoru-kirdi/
rusya;rus enerji dev rosneft’ iştirak rosneft aero 2020 yıl kadar türk hav yolları’na thy ait uçak rusya’ havaliman yakıt ikmal yapılma yönelik ihale kaza;rosneft aero 2020ye kadar thy uçak yakıt ikmal yapacak;https://tr.sputniknews.com//rusya/201906221039429926-rosneft-aero-2020ye-kadar-thy-ucaklarina-yakit-ikmali-yapacak/
ekonomi;denizbank qnb finansbank teb tek atm platform birleş;üç özel banka tek atmde birleş;https://tr.sputniknews.com//ekonomi/201906191039411890-uc-ozel-banka-tek-atmde-birlesti/
abd;abd ba basra körfez tanker saldırı sonras abdn i̇ra silah bilgisayar sistem siber saldır düzenledik ön sür;abd ba washingto i̇ra silah kontrol sistem siber saldır düzenledi;https://tr.sputniknews.com//abd/201906231039435656-abd-basini-Washington-iranin-silah-kontrol-sistemlerine-siber-saldiri-duzenledi/
turkiye;resmi olmaya sonuç gör i̇stanbul büyükşehir beledi başkanlık chp ada ekre i̇mamoğlu kazanma ardı vatandaş kutla yap;i̇stanbul i̇bb seç kutlama;https://tr.sputniknews.com//turkiye/201906231039443296-istanbulda-ibb-secimi-kutlamalari/
ortadogu;suudi arabista bugu itibare uygulama gire ayrıcalıklı otur siste yabancı ömür bo birer yıllık olmak üzer ik çeşit otur imka veriliyor;suudi arabis ayrıcalıklı otur sistem haya geçir;https://tr.sputniknews.com//ortadogu/201906231039437858-suudi-arabistan-ayricalikli-oturum-sistemini-hayata-gecirdi/
rusya;i̇ngiltere bm güvenlik konse daim temsilcis kare pierceın iddia yanıt vere rusya londra büyükelçilik türkiye yapıla soçi mutabakat bağlılık korunduk vurguladı elçilik rusya türkiye i̇dlip milita provokatif eylem göz yummayacak alt çiz;rusya londra büyükelçilik rusya türki i̇dlip milita provokatif eylem göz yummayacak;https://tr.sputniknews.com//rusya/201906211039429340-rusyanin-londra-buyukelciligi-rusya-ve-turkiye-idlibdeki-militanlarin-provokatif-eylemlerine-goz/
yasam;fransız bil insan 10 saatte uz iş gün inme risk arttık sonuç var;uz mesai saat ölümcül etki yaratıyor;https://tr.sputniknews.com//yasam/201906221039430269-uzun-mesai-saatleri-olumcul-etki-yaratiyor/
abd;new york times gazete ikl değişiklik yeter haber yapmadık gerekçe düzenlene protesto 70 kiş gözalt al;new york times ön ikl protesto 70 gözal;https://tr.sputniknews.com//abd/201906231039434668-new-york-times-onundeki-iklim-protestosunda-70-gozalti/
rusya;rusya devlet başka vladimir put rus havayol şirket 8 temmuz itibare gürcista uçak sefer ticar uçuş dahil düzenleme geçiç olarak yasaklaya kararname imzaladı;put gürcista uçak sefer 8 temmuz itibare geçiç olarak durdur;https://tr.sputniknews.com//rusya/201906211039429138-putin-gurcistana-ucak-seferlerini-8-temmuzdan-itibaren-gecici-olarak-durdurdu/
ekonomi;abd do giderek zehirli bir nitelik kazandık söyleye rusya dış i̇stihbarat servis svr direktör sergey narışk do alternatif araya ülke sayı arttık vurguladı;narışk abd do zehirli hale geliyor;https://tr.sputniknews.com//ekonomi/201906191039410726-nariskin-abd-dolari-zehirli-hale-geliyor/
ortadogu;suudi arabis havayol umma körfez hürmüz boğaz yaşana gerginlik neden uçuş rota tedbir amaçlı olarak değiştir;abd-i̇ra geril suudi arabis havayol ro değiştirtti;https://tr.sputniknews.com//ortadogu/201906231039434837-abd-iran-gerilimi-suudi-arabistan-havayollarina-rota-degistirtti/
rusya;rusya devlet başka vladimir put basra körfez ilgil taraf itidal çağrı bul;rusya basra körfez itidal çağrıs yanlış adım ger dönüş olmaya sonuç yol açabilir;https://tr.sputniknews.com//rusya/201906211039428709-rusyadan-basra-korfezinde-itidal-cagrisi-yanlis-adimlar-geri-donusu-olmayan-sonuclara-yol-acabilir/
turkiye;i̇stanbul ekre i̇mamoğlu kazandık seçim sandık çıka sonuç doğru olarak ön göre tek şirket ko araştırma ol seç kaybede binal yıldır kazanacak öngöre tek araştırma şirket ola orc araştırma ol;i̇stanbul seçim yak bile anket şirket ko ol;https://tr.sputniknews.com//turkiye/201906231039442683-istanbul-secimini-en-yakin-bilen-anket-sirketi-konda-oldu/
abd;abd dışiş baka mik pompeo medya yer ala başka donaldı trump umma aracılık i̇ra mesaj göndererek tahra görüşmek istedik haber yalanladı;trump umma aracılık i̇ra görüşme mesaj gönder iddia pompeo yalanla;https://tr.sputniknews.com//abd/201906231039434646-trump-umman-araciligiyla-irana-gorusme-mesaji-gonderdi-iddialarina-pompeodan-yalanlama/
ekonomi;abd başka donaldı trump kritik öne topla önce fed başka jero powell görev alabilecek söyledi fed ik günlük par politikas toplantı ardı karar bugu açıklayacak;abd başka trump fed başka powellı görev alabilecek ima et;https://tr.sputniknews.com//abd/201906191039406727-abd-baskani-trump-fed-baskani-powelli-gorevden-alabilecegini-ima-etti/
savunma;suriye fırat doğu ypgnin baş çektik demokratik suri güç dsg ye karşı halk özgürlük hareket ahrarul şab ad ye bir grup kurul örgüt dsgnin halka baskı yaptık arap aşiret baskın yaptık savunarak dsgye karşı mücadel edecek duyur;fırat doğu dsgye karşı ye bir örgüt kurul;https://tr.sputniknews.com//columnists/201906191039409596-firatin-dogusunda-dsgye-karsi-yeni-bir-orgut-kuruldu/
avrupa;rus heyet gürcistan’a gelmes parlamentolararas ortodoks meclis genel kurul toplantı parlamento yapılma iz verme yönelik protesto ardı ülke iktidar gürcü rüyas partis parlamento başka i̇rakli kobahidze’n görev istifa ettik açıkladı;gürcista parlamento başka istifa et;https://tr.sputniknews.com//politika/201906211039426542-gurcistan-parlamento-baskani-istifa-etti/
ortadogu;abdn i̇srail-filis mesele çöz iddia hazırladık yüzyıl anlaşmas plan filis komşu ülke kapsaya 50 milyar dolarlık yatır fo bat şeria gazze bağlaya 5 milyar dolarlık bir ulaş koridor inşaat olduk belirtil;abd yüzyıl anlaşma ekono paket açıkladı;https://tr.sputniknews.com//abd/201906231039434371-abd-yuzyilin-anlasmasinin-ekonomi-paketini-acikladi/
cevre;doğal hayat kor vakfı wwf rapor gör akde dakika 33 bin 880 plastik şişe denk gelecek kadar plastik atık karışıyor kıyı faz plastik atık vura ülke baş i̇talya ardı türki geliyor ik ülke atık sorumlu olma konu baş çekiyor;dakika 33 bin 800 plastik şişe denk atık akde karışıyor i̇talya türki kıyı vuruyor;https://tr.sputniknews.com//cevre/201906081039274948-dakikada-33-bi-800-plastik-sise-akdenize-karisiyor-en-cok-italya-ve-turkiye-kiyilarina-vuruyor/
turkiye;sanayi teknoloj baka mustaf varank bugu göster seç sonuç parti aday hâlâ aa referans alıyor ifade kulla;varank parti aday hâlâ aa referans alıyor;https://tr.sputniknews.com//turkiye/201906231039442375-varank-partiler-ve-adaylar-hala-aayi-referans-aliyor/
yasam;i̇nternet servis ya sır dona taraf varlık sürdüre google tablet üretim so erdirdik duyur;google tablet üretim so erdiriyor;https://tr.sputniknews.com//yasam/201906221039430224-google-tablet-uretimini-sona-erdiriyor/
spor;kanada’n toronto şehr toronto raptors takım amerika basketbol ligi nba şampiyonluk kutlama silah ateşlendik yaral bulunduk bildiril;nba şampiyonluk kutlama silah ses;https://tr.sputniknews.com//spor/201906181039396149-nba-sampiyonlugu-kutlamasinda-silah-sesleri/
ekonomi;geçe haf türkiye kredi not yatır yapılabilir seviye 4 kade alt düşüre moodys karar takibe 18 türk banka not düşür;moodys 18 türk banka not kır;https://tr.sputniknews.com//ekonomi/201906191039406400-moodys-18-turk-bankasinin-notunu-kirdi/
savunma;rusya silah kuvvet an dair başka korgeneral anatoliy gulyayev su-57 savaş uçak özellik yabancı muadil geri bıraka imha sistem donatılacak söyledi;korgeneral rusya 5 nesil savaş uçak benzersiz özellik anlat;https://tr.sputniknews.com//savunma/201906191039409325-korgeneral-rusyanin-5-nesil-savas-ucaklarinin-benzersiz-ozelligini-anlatti/
dogu_akdeniz;mer liman i̇srail kuzey hafya liman hareket e bir gemi yangı çıktık bildiril olay yer i̇srail donanma kuvvet olay kontrol alt olduk açıkladı;türkiye i̇srai hareket e gemi yangı çık;https://tr.sputniknews.com//dogu_akdeniz/201906091039278793-turkiyeden-israile-hareket-eden-gemide-yangin-cikti/
guney_amerika;venezüella başsavcıs tarek william saap devlet başka nicolas maduro’ya düzenlene dronel suikast girişim ilgil an kadar 31 kiş hapis ceza çarptırıldık açıkladı;maduro suikast girişim 31 kişi hapis cezas;https://tr.sputniknews.com//guney_amerika/201906121039346529-maduro-suikast-girisiminde-31-kisiye-hapis-cezasi/
turkiye;i̇stanbul büyükşehir beledi başkanlık seçim ilişk ilk sonuç chp genel merkez sevinçle karşıla;chp genel merkez toplana chpli seç sonuç kutladı;https://tr.sputniknews.com//turkiye/201906231039441351-chp-genel-merkezinde-toplanan-chpliler-secim-sonuclarini-kutladi/
asya;japonya kuzeybatı 6 5 büyüklük bir depre meyda gel depre sonras ülke tsunami alarmı veril;japonya 6 5 büyüklük depre yaşa tsunami alarmı veril;https://tr.sputniknews.com//asya/201906181039402708-japonyada-65-buyuklugunde-deprem-yasandi-tsunami-alarmi-verildi/
abd;abd başka donaldı trump yas dış göçme yar itibare toplatılarak sınır dış edilmes süreç ik haf erteledik duyur;trump yas dış göçme sınır dış edilme ger ad demokrat talep üzer süreç erteledi;https://tr.sputniknews.com//abd/201906221039434284-trumptan-yasa-disi-gocmenlerin-sinir-disi-edilmesinde-geri-adim-demokratlarin-talebi-uzerine-sureci/
savunma;çinli sina portal gps alıcı devre çıkarma yetenek sahip rus elektronik susturucu abd gerçek baş ağrıs hal geldik yaz;çin medyas abdyi çares bıraka rus teçhizat açıkladı;https://tr.sputniknews.com//savunma/201906191039405520-cin-medyasi-abdyi-caresiz-birakan-rus-techizatini-acikladi/
politika;cumhurbaşka recep tayyip erdoğa irak kürt bölgesel yönet ikyb başka neçirva barzani kabul et;erdoğa barzani kabul et;https://tr.sputniknews.com//turkiye/201906211039427943-erdogan-barzaniyi-kabul-etti/
dogu_akdeniz;abd dışiş bakanlık müsteşar yardımcıs matthew palmer dok akde ülkes stratejik öne sahip olduk belirterek dok akde ye hidrokarbo kaynak bulunduk enerji kaynak açı giderek öne ar bir bölge olarak bakıyor dedi;abd dışiş dok akde biz aç stratejik öne sahip;https://tr.sputniknews.com//abd/201906081039275561-abd-disisleri-dogu-akdeniz-bizim-acimizdan-stratejik-oneme-sahip/
turkiye;yük seç kurul ysk başka sadi güve yenilene i̇stanbul büyükşehir beledi başkanlık seçim sükunet iç gerçekleştirildik belirterek bir itiraz süreç var ilçe seç il seç kurul yskye i̇tiraz süreç bittik mazba hak ede tesl edilecek dedi;ysk başka güve i̇tiraz süreç bittik mazba hak ede tesl edilecek;https://tr.sputniknews.com//turkiye/201906231039441024-ysk-baskani-guvenden-aciklama/
turkiye;i̇stanbul büyükşehir belediyes i̇bb seçim ilk sonuç belli olma birlik saraçhane i̇bb binas ön sayı i̇stanbullu beledi binas ön kutlama başladı;i̇stanbul büyükşehir belediyes ön i̇mamoğlu kutlama;https://tr.sputniknews.com//turkiye/201906231039440959-istanbul-buyuksehir-belediyesi-onunde-imamoglu-kutlamalari/
turkiye;i̇stanbul seç sonuç ilişk yazıl açıkla yapa mhp lider devlet bahçel sa demokra namus herkes saygı duymal türki ar esas gündem dönmel seç süreç kapanmal dedi;bahçel türki ar esas gündem dönmel seç süreç kapanmal;https://tr.sputniknews.com//turkiye/201906231039440296-bahceli-turkiye-artik-esas-gundemine-donmeli-secim-sureci-kapanmalidir/
ortadogu;abd başka donaldı trump pazartes g i̇ran’a ye yaptırım getirilecek duyur;trump resme duyur abd pazartes g i̇ra ye yaptırım getirecek;https://tr.sputniknews.com//abd/201906221039434263-trump-resmen-duyurdu-abd-pazartesi-gunu-irana-yeni-yaptirimlar-getirecek/
turkiye;i̇yi̇ parti lider meral akşener i̇bb seçim ilk sonuç açıklanma ardı açıkla yap akşener türk millet verdik demokras dersi bir şükran sunuyor say ekre i̇mamoğl başarı diliyor millet müsterih ol ar var hiçbir eskis olmayacak dedi;akşener ar var hiçbir eskis olmayacak;https://tr.sputniknews.com//turkiye/201906231039440163-aksener-aciklama-yapiyor/
ortadogu;i̇ran’ abd’ye ait insansız hav araç i̇ha düşürmes olay yorumlaya i̇ranlı dış politik uzma ali rız rezahah i̇ran’ çatışma hazır olma abd taraf beklenmeye bir dur olduk belirtti;‘i̇ran’ çatışma hazır olmas abd büyük bir sürpriz oldu’;https://tr.sputniknews.com//ortadogu/201906221039433943-iranin-catismaya-hazir-olmasi-abd-icin-buyuk-bir-surpriz-oldu/
ortadogu;i̇ra medya umma körfez 13 hazira ik tanker yönelik saldır suudi arabista destek gerçekleştirildik iddia edil;i̇ra medya tanker saldırı arka suudi arabis var iddias;https://tr.sputniknews.com//ortadogu/201906221039433849-iran-medyasinda-tanker-saldirilarinin-arkasinda-suudi-arabistan-var-iddiasi/
ortadogu;abd başka donaldı trump ulusal güvenlik danışma john bolto i̇ra yaşana kriz suri konu görüşmek i̇srail’e gel;bolto i̇ra suri konu görüşmek i̇srail’e gel;https://tr.sputniknews.com//ortadogu/201906221039433344-bolton-iran-ve-suriye-konulari-gorusmek-icin-israile-geldi/
abd;türki dışiş bakanlık yapıla açıklama abdn müttefik bir ülke demokrasi darbe girişim bulunan mas din ada olarak niteleme ikiyüzlü yaklaş denil;türk dışiş abdde yayınlana 2018 t özgürlük rapor tepki;https://tr.sputniknews.com//turkiye/201906221039433533-turk-disislerinden-abdde-yayinlanan-2018-dini-ozgurlukler-raporuna-tepki/
ortadogu;bölge abd-i̇ra aras geril giderek yükselir i̇ngilter gerginlik azaltılmas amaç tahra resmi bir ziyaret gerçekleştirecek;i̇ngilter tansiyo düşürmek i̇ra temsilci gönderiyor;https://tr.sputniknews.com//ortadogu/201906221039433002-ingiltere-tansiyonu-dusurmek-icin-irana-temsilci-gonderiyor/
abd;abd başka donaldı trump i̇ra karşı asker harekat hale masa olduk söyledi;trump i̇ra karşı asker harekat hale masa ek yaptırım getirecek;https://tr.sputniknews.com//abd/201906221039433521-trump-irana-karsi-askeri-harekat-halen-masada-ek-yaptirimlar-getirecegiz/
ortadogu;abd müttefik i̇ra yönelik saldırganlık bedel ağır ödeyecek uyarı buluna i̇ra silahlı kuvvet sözcüs abdülfazıl şekerci abdn tek bir mermi atmas hal bil sert yanıt verecek belirtti;i̇ra abdn atacak tek mermi bil sert yanıt verecek;https://tr.sputniknews.com//ortadogu/201906221039432672-iran-abdnin-atacagi-tek-mermiye-bile-sert-yanit-verecegiz/
avrupa;holla kraliyet hav yol klm ardı british airways air france luftha qantas unitedi airlines malaysia airlines singapor airlines güvenlik neden hürmüz boğaz üzer uçmayacak duyur;küresel hav yol şirket hürmüz boğaz üzer uçmayacak;https://tr.sputniknews.com//avrupa/201906211039425648-kuresel-hava-yolu-sirketleri-hurmuz-bogazi-uzerinde-ucmayacak/
afrika;cezayir eski ticaret baka ammare bin yunus hakk yürütüle yolsuzluk soruşturmas kapsam tutukla;cezayir eski ticaret baka tutukla;https://tr.sputniknews.com//afrika/201906141039362156-cezayir-eski-ticaret-bakani-tutuklandi/
turkiye;ev dün geç kalp spazmı geçire anjiyo ola başka ziya bülent öner özel bir hastane gözle alt tutuluyor öner yer başkanlık ü hak fatma nilgi uçar vekale yürütecek öğrenil;i̇stanbul i̇l seç kurul başka dün akşa kalp spazmı geçir;https://tr.sputniknews.com//turkiye/201906231039438984-istanbul-il-secim-kurulu-baskani-dun-aksam-kalp-spazmi-gecirdi/
yasam;i̇sveç’ geleneksel ‘en uz gün bayramı’ coşku kutla başkent stockholm büyük parkı skanse düzenlene etkinlik i̇sveçli yok katıl göster;i̇sveç uz gün bayra coşku kutla;https://tr.sputniknews.com//yasam/201906221039429735-isvecte-en-uzun-gun-bayrami-cosku-ile-kutlandi/
ortadogu;i̇ra cumhurbaşka hasa ruhani danışma hüsamedi aş abd yönetim savaş istemiyor yaptırım hafifletme çağrı bul;i̇ra abdye çağrı savaş istemiyor yaptırım hafiflet;https://tr.sputniknews.com//ortadogu/201906221039430206-irandan-abdye-cagri-savas-istemiyorsaniz-yaptirimlari-hafifletin/
spor;bursaspor deva e maddi sık stady 2 ayrı tes elektrik kesilme tava yap elektrik fatura ödeyemez hale gele kulüp elektrik dağıt şirket 1 milyo 543 bin tl borcu olduk 6 ay fatur ödemedik orta çık;bursaspor borcu neden elektrik kesil;https://tr.sputniknews.com//spor/201906171039393944-bursasporun-borcu-nedeniyle-elektrigi-kesildi/
abd;abdn hawai eyalet oah ada meyda gele uçak kaza dok kiş hayat kaybettik belirtil;abdde uçak düş 9 kiş yaşam yitir;https://tr.sputniknews.com//abd/201906221039431431-abdde-ucak-dustu-9-kisi-yasamini-yitirdi/
avrupa;i̇ngiltere’ greenpea üyes bir protestocu yak paç dışar sürükleme büyük tepki çeke asya pasifik’ sorumlu devlet baka mark fieldi davranış neden özür diledi ancak politikaç uzaklaştırılma engellemedi;i̇ngiltere muhafazakar partil baka greenpea eylemci yak paç dışar at görev uzaklaştırıl;https://tr.sputniknews.com//avrupa/201906211039424156-ingilterede-muhafazakar-partili-bakan-greenpeace-eylemcisini-yaka-paca-disari-atti/
ekonomi;"türkiye’ işsizlik yüz 14 1’e vardık kadı ilgil ‘ayrı havuz’ ‘ayrı toplu taşıma’ tartışma sürdük döne kadı usta projes kadın ayrıştırmak yerine; kadı motokurye servis şoför dünya ilk kadı sıhhi tesisat usta yetiştirerek kadın ekonom merkez oturtuyor 80 bin kadı us geliyor";"türkiye’ 80 bin kadı 44 ala iş girecek; gökdele ca temizlik rot balans ustalık onlarcas";https://tr.sputniknews.com//columnists/201906181039402957-turkiyede-80-bin-kadin-44-alanda-ise-girecek-gokdelen-cami-temizligi-rot-balans-ustaligi-ve/
turkiye;yenilene i̇stanbul büyükşehir beledi başkanlık seçim resmi olmaya sonuç gör chpnin ada ekre i̇mamoğlu kaza yüz 99u açıla sa sonuç gör i̇mamoğlu oy ora yüz 54 03 ak partil rakip binal yıldır oy ora yüz 45 09 i̇mamoğlu i̇stanbul ilçe oy artırır yıldır oy ora düş;i̇stanbul seçim yap i̇mamoğlu yeni i̇bb başka;https://tr.sputniknews.com//turkiye/201906231039438203-istanbul-buyuksehir-belediye-baskanligi-yenileme-seciminde-sandiklar-kapandi/
asya;hindista 100den faz çocuk bey iltihap neden hayat kaybet yetkili hastalık ülke yaygı olarak tüketile tropikal meyve liç olduk söylüyor;hindista 100’den faz çocuk liç meyves neden öl;https://tr.sputniknews.com//asya/201906181039402352-hindistanda-100den-fazla-cocuk--lici-meyvesi-nedeniyle-oldu/
ortadogu;birleş dünya gı progra wfp yeme husi kontrolü alt bölge faaliyet kısme askı al;dünya gı progra yeme faaliyet kısme askı al;https://tr.sputniknews.com//ortadogu/201906211039429372-dunya-gida-programi-yemendeki-faaliyetlerini-kismen-askiya-aldi/
savunma;milli muharip uçak tf-x’in ilk uluslararas paris airshow’ tanıtılma değerlendire rus uzma ponomarenko türkiye’n 5 nesil savaş uçak üretme on yıl alabilecek ifa et;türkiye 5 nesil savaş uçak üretmes on yıl alabilir;https://tr.sputniknews.com//columnists/201906181039404861-turkiyenin-5-nesil-savas-ucagini-uretmesi-onlarca-yil-alabilir/
abd;abd temsilci meclis dış i̇lişki komites başka eliot engel nato dok avrupal ülke rusya ola bağımlılık azaltmak kredi verilme öner;abdde dok avrupa rusya bağımlılık azaltılmas ye yas tasarıs sunul;https://tr.sputniknews.com//abd/201906221039430187-abdde-dogu-avrupanin-rusyaya-bagimliliginin-azaltilmasi-icin-yeni-yasa-tasarisi-sunuldu/
politika;va partis vp dok perinçek abdullah öcala dün yayınlana mektup ilgil açıklama bul abdn öcala çağrı rahatsız olduk söyleye perinçek türk devlet öcalan’ı devre sokarak abd’n aday zayıflatma müdahale bulunuyor ifade kulla;perinçek türk devlet öcalan’ı devre sokarak abd’n aday zayıflatma müdahale bulunuyor;https://tr.sputniknews.com//turkiye/201906211039427223-perincek-turk-devleti-ocalani-devreye-sokarak-abdnin-adayini-zayiflatma-mudahalesinde-bulunuyor/
yasam;şeyma subaş kitap çıktık çektik video duyur;şeyma subaş kitap çık şeyma subaş olma sağlaya herkes sela ol;https://tr.sputniknews.com//yasam/201906211039428893-seyma-subasinin-kitabi-cikti-seyma-subasi-olmami-saglayan-herkese-selam-olsun/
